,DBKGn.DE,EDP.LS,RDSa.AS,VIX,IXIC,MXNUSD=X,KBC.BR,EURUSD=X,AAL.L,FCHI,VWS.CO,DBK.DE,MT.AS,STOXX50E,NASDAQ,RIO.L,BP.L,ISP.MI,GDAXI,EDF.PA,BBVA.MC,MXN=X,STOXX,RWEG.DE,BNPP.PA,RDSa.L,REP.MC,S&P500,CBKG.DE,EQNR.OL,SGREN.MC,GBPUSD=X,SAN.MC,GLEN.L,CRDI.MI,ANTO.L,EONGn.DE,CHFUSD=X,SOGN.PA,EDPR.LS,INGA.AS,TOTF.PA,date
153,13.5795,2.787,20.209999,24.110001,4435.959961,0.05297,48.349998,1.117406,397.950012,4110.660156,429.0,13.5795,6.04149,2821.26001,4435.959961,1852.0,337.399994,2.44,9135.110352,11.28,5.612,18.878599,320.369995,11.8,40.299999,1567.0,8.77,1895.579956,7.354,117.0,15.92,1.445922,3.54375,102.949997,17.1353,440.600006,8.00266,1.014507,29.5,6.384,10.205,38.775002,2016-02-16
154,14.4408,2.84,21.16,22.309999,4534.060059,0.054545,49.700001,1.114703,468.049988,4233.470215,442.0,14.4408,6.75872,2897.719971,4534.060059,1951.0,349.850006,2.498,9377.209961,10.91,5.84,18.333599,328.769989,10.335,41.764999,1642.0,9.25,1926.819946,7.495,120.400002,16.370001,1.43039,3.69522,120.0,17.5562,478.399994,7.893,1.011838,31.440001,6.572,10.55,39.345001,2016-02-17
155,13.8428,2.872,20.615,21.639999,4487.540039,0.054657,45.715,1.112298,432.0,4239.759766,446.0,13.8428,6.5896,2895.149902,4487.540039,1888.5,345.399994,2.376,9463.639648,10.82,5.656,18.296,328.910004,10.57,40.959999,1589.0,9.063,1917.829956,7.412,121.400002,16.030001,1.428163,3.55457,117.900002,16.5842,477.299988,8.05795,1.007557,30.9,6.437,10.435,39.549999,2016-02-18
156,13.5661,2.86,20.215,20.530001,4504.430176,0.054903,46.130001,1.111099,436.649994,4223.040039,441.399994,13.5661,6.55293,2871.050049,4504.430176,1891.5,343.25,2.328,9388.049805,10.425,5.539,18.2138,326.369995,10.295,40.509998,1563.0,8.849,1917.780029,7.274,118.699997,15.83,1.433322,3.44146,118.400002,16.013,480.5,7.69542,1.006958,30.43,6.352,10.32,39.740002,2016-02-19
157,14.1016,2.942,20.83,19.379999,4570.609863,0.055305,47.23,1.112397,483.75,4298.700195,450.600006,14.1016,7.03787,2933.909912,4570.609863,2051.0,356.649994,2.404,9573.589844,10.61,5.756,18.081699,331.820007,10.875,41.759998,1617.0,9.24,1945.5,7.47,124.300003,16.299999,1.426595,3.61358,132.399994,17.125299,517.5,8.10326,1.009469,31.545,6.495,10.64,40.830002,2016-02-22
158,13.584,2.859,20.205,20.98,4503.580078,0.054926,46.564999,1.102803,453.100006,4238.419922,458.899994,13.584,6.72205,2887.379883,4503.580078,1988.0,345.350006,2.34,9416.769531,9.608,5.596,18.2062,327.779999,10.305,40.68,1576.0,8.935,1921.27002,7.324,122.400002,16.17,1.414807,3.55162,129.449997,16.684401,496.600006,7.74346,1.0005,30.365,6.429,10.39,39.82,2016-02-23
159,13.0708,2.802,19.635,20.719999,4542.609863,0.055011,46.0,1.102706,409.75,4155.339844,448.0,13.0708,6.40622,2820.23999,4542.609863,1874.0,335.0,2.26,9167.799805,9.19,5.342,18.178301,320.230011,10.165,39.919998,1545.0,8.581,1929.800049,7.054,116.099998,15.81,1.401345,3.38245,116.349998,16.403799,476.5,7.46885,1.009082,29.92,6.28,10.115,39.134998,2016-02-24
160,13.4233,2.875,20.125,19.110001,4582.200195,0.055163,47.439999,1.101394,422.149994,4248.450195,457.0,13.4233,6.35732,2877.419922,4582.200195,1806.5,338.450012,2.3,9331.480469,9.266,5.46,18.128,326.540009,10.38,41.505001,1588.0,8.815,1951.699951,7.217,119.599998,16.075001,1.392952,3.46703,118.800003,16.7946,477.600006,7.66551,1.01102,30.92,6.385,10.415,39.869999,2016-02-25
161,14.1998,2.823,20.889999,19.809999,4590.470215,0.054715,48.595001,1.102499,450.600006,4314.569824,461.200012,14.1998,6.69556,2929.159912,4590.470215,1860.5,349.549988,2.338,9513.299805,9.432,5.768,18.2766,331.540009,10.665,42.450001,1641.5,9.476,1948.050049,7.426,124.300003,17.01,1.396648,3.62539,128.25,16.944901,484.399994,7.71627,1.010101,32.02,6.472,10.805,40.834999,2016-02-26
162,14.2667,2.857,21.145,20.549999,4557.950195,0.055132,48.900002,1.092395,480.25,4353.549805,464.700012,14.2667,7.28442,2945.75,4557.950195,1904.0,351.450012,2.342,9495.400391,9.725,5.855,18.138399,333.920013,10.54,43.0,1647.5,9.524,1932.22998,7.499,127.099998,17.450001,1.386194,3.69128,133.25,17.2155,494.0,7.59936,1.003311,32.424999,6.62,10.895,41.375,2016-02-29
163,14.5836,2.878,21.209999,17.700001,4689.600098,0.055854,50.200001,1.088898,491.299988,4406.839844,472.799988,14.5836,7.8957,2996.389893,4689.600098,1940.0,350.649994,2.386,9717.160156,10.135,5.925,17.9039,338.720001,11.175,44.009998,1645.5,9.907,1978.349976,7.624,127.300003,17.99,1.392796,3.768,130.5,17.626301,490.399994,7.90569,1.002305,32.994999,6.642,11.185,41.549999,2016-03-01
164,15.3333,2.875,21.52,17.09,4703.419922,0.056028,51.560001,1.087595,524.099976,4424.890137,468.899994,15.3333,8.4968,3022.139893,4703.419922,2007.5,352.899994,2.476,9776.620117,10.425,6.187,17.8482,340.970001,11.22,45.48,1657.0,10.205,1986.449951,7.948,128.5,17.73,1.396394,3.98045,135.399994,18.5382,508.0,7.81868,1.003412,34.380001,6.554,11.495,42.209999,2016-03-02
165,15.7438,2.932,21.58,16.700001,4707.419922,0.055749,50.900002,1.086897,533.0,4416.080078,469.700012,15.7438,8.76372,3012.870117,4707.419922,2012.0,362.0,2.576,9751.919922,10.595,6.223,17.9377,339.420013,11.315,45.735001,1665.0,10.555,1993.400024,7.989,130.800003,17.459999,1.408094,3.98045,143.0,18.648399,511.0,7.77518,1.003613,34.459999,6.543,11.395,42.200001,2016-03-03
166,16.078501,2.88,21.735001,16.860001,4717.02002,0.056309,50.75,1.094895,592.0,4456.620117,462.299988,16.078501,9.37296,3037.350098,4717.02002,2130.0,367.899994,2.524,9824.169922,10.85,6.235,17.7591,341.799988,11.295,46.485001,1677.5,10.64,1999.98999,8.091,133.800003,16.82,1.417495,4.05422,160.0,18.2376,550.5,7.82321,1.00776,35.099998,6.537,11.45,42.674999,2016-03-04
167,15.8331,2.753,21.735001,17.35,4708.25,0.056369,48.82,1.099396,628.099976,4442.290039,457.399994,15.8331,9.50337,3021.090088,4708.25,2237.0,365.549988,2.464,9778.929688,10.12,6.17,17.7404,340.929993,11.29,45.630001,1674.0,10.925,2001.76001,8.126,133.5,17.030001,1.421504,4.03553,170.75,17.8167,592.5,7.75796,1.006137,34.485001,6.469,11.225,42.810001,2016-03-07
168,15.4984,2.774,21.43,18.67,4648.819824,0.055801,48.240002,1.101601,530.900024,4404.02002,446.100006,15.4984,8.74131,3002.01001,4648.819824,2026.0,354.200012,2.486,9692.820313,9.944,6.096,17.9207,337.480011,10.79,45.66,1659.0,10.61,1979.26001,7.994,133.100006,16.459999,1.426127,4.07487,139.75,17.966999,536.5,7.54951,1.004722,34.555,6.382,11.17,42.040001,2016-03-08
169,15.369,2.823,21.889999,18.34,4674.379883,0.056367,48.59,1.100401,530.299988,4425.649902,450.799988,15.369,8.58849,3016.179932,4674.379883,2030.5,356.0,2.516,9723.089844,9.897,6.053,17.740999,339.140015,10.68,45.709999,1689.5,10.6,1989.26001,8.049,131.800003,16.43,1.420858,4.0434,143.25,18.1173,534.5,7.31659,1.003603,35.0,6.401,11.165,42.105,2016-03-09
170,15.2351,2.867,21.055,18.049999,4662.160156,0.056052,48.485001,1.098901,502.799988,4350.350098,444.0,15.2351,8.64554,2970.780029,4662.160156,1957.0,343.200012,2.544,9498.150391,9.776,6.135,17.8407,333.5,10.445,46.150002,1638.5,10.225,1989.569946,7.996,130.5,16.25,1.420697,4.08667,137.25,18.5382,509.5,7.20602,1.001803,34.794998,6.45,11.17,40.805,2016-03-10
171,16.368601,2.975,21.549999,16.5,4748.470215,0.056508,50.02,1.117843,515.599976,4492.790039,451.100006,16.368601,9.61748,3073.800049,4748.470215,2000.0,348.399994,2.734,9831.129883,10.275,6.515,17.696699,342.230011,10.79,48.700001,1669.0,10.555,2022.189941,8.44,129.5,16.709999,1.428776,4.37879,141.699997,20.2918,524.0,7.54498,1.015744,36.790001,6.486,11.81,42.349998,2016-03-11
172,16.5382,2.981,21.540001,16.92,4750.279785,0.056357,49.525002,1.116794,546.5,4506.589844,455.600006,16.5382,9.85995,3091.97998,4750.279785,2001.5,345.450012,2.678,9990.259766,10.265,6.545,17.743999,344.660004,11.055,47.75,1666.5,10.6,2019.640015,8.466,130.600006,16.969999,1.438001,4.43977,147.899994,20.0513,537.5,7.78243,1.017605,36.580002,6.55,11.77,42.080002,2016-03-14
173,16.1098,2.99,21.215,16.84,4728.669922,0.055909,48.77,1.110198,487.450012,4472.629883,453.100006,16.1098,10.917,3067.209961,4728.669922,1921.5,342.0,2.65,9933.849609,9.953,6.351,17.886299,340.859985,10.71,47.014999,1657.5,10.36,2015.930054,8.33,128.0,17.08,1.428204,4.24306,140.850006,19.690599,513.5,7.6202,1.013151,35.900002,6.397,11.6,41.494999,2016-03-15
174,15.3958,3.005,21.745001,14.99,4763.970215,0.056772,47.880001,1.110901,492.700012,4463.0,457.399994,15.3958,10.974,3062.050049,4763.970215,1929.5,350.100006,2.592,9983.410156,9.697,6.312,17.6143,341.0,10.61,46.049999,1703.5,10.43,2027.219971,8.252,130.800003,17.235001,1.415629,4.14274,144.300003,19.610399,496.399994,7.62201,1.013171,35.400002,6.399,11.42,41.875,2016-03-16
175,15.0834,3.095,22.18,14.44,4774.990234,0.057672,46.220001,1.121894,540.900024,4442.890137,469.200012,15.0834,12.075,3043.100098,4774.990234,2034.0,359.600006,2.52,9892.200195,9.763,6.325,17.3393,340.679993,10.7,44.990002,1730.0,10.69,2040.589966,8.055,133.5,17.139999,1.425517,4.17421,158.0,18.7887,537.5,7.69542,1.022568,34.740002,6.485,11.195,42.855,2016-03-17
176,15.2396,3.089,21.834999,14.02,4795.649902,0.057507,46.759998,1.131798,555.400024,4462.509766,466.100006,15.2396,12.18,3059.77002,4795.649902,2015.0,357.0,2.492,9950.799805,10.795,6.38,17.389299,341.709991,11.005,45.619999,1697.5,10.54,2049.580078,8.18,135.5,17.215,1.447807,4.21159,160.800003,18.458,514.5,7.7924,1.034073,35.790001,6.6,11.295,42.889999,2016-03-18
177,15.0968,3.12,21.799999,13.79,4808.870117,0.057409,46.720001,1.127904,549.5,4427.799805,463.799988,15.0968,11.697,3048.77002,4808.870117,2014.0,356.200012,2.518,9948.639648,10.675,6.3,17.4189,340.820007,10.62,45.195,1697.5,10.455,2051.600098,8.096,133.5,17.075001,1.446801,4.16536,159.899994,18.708599,495.700012,7.53229,1.03164,35.375,6.738,11.31,41.330002,2016-03-21
178,14.9093,3.092,21.674999,14.17,4821.660156,0.057649,46.700001,1.123595,553.299988,4431.970215,464.700012,14.9093,11.403,3051.22998,4821.660156,1993.0,360.75,2.516,9990.0,10.415,6.262,17.3465,340.299988,10.835,45.115002,1702.0,10.41,2049.800049,8.081,134.199997,17.405001,1.437009,4.10143,159.850006,18.4981,497.700012,7.46613,1.030142,35.18,6.728,11.24,41.380001,2016-03-22
180,13.7134,3.083,21.125,13.82,4846.620117,0.057719,46.035,1.120272,479.100006,4366.669922,458.299988,13.7134,11.151,3004.870117,4846.620117,1863.0,345.799988,2.434,9887.94043,9.874,5.947,17.3253,336.790009,10.8,43.709999,1650.0,9.87,2055.01001,7.649,126.400002,17.105,1.42633,3.90177,143.800003,16.965,454.0,7.38456,1.027274,32.674999,6.693,10.86,40.044998,2016-03-29
181,13.5259,3.176,21.73,13.56,4869.290039,0.057919,46.310001,1.129203,535.700012,4444.419922,470.200012,13.5259,11.547,3044.100098,4869.290039,1973.0,355.549988,2.418,10046.610352,10.145,5.949,17.2654,341.179993,11.385,44.450001,1706.5,10.07,2063.949951,7.671,131.899994,17.555,1.438642,3.91062,151.550003,16.383801,469.700012,7.85856,1.034768,32.794998,6.78,10.865,40.98,2016-03-30
182,13.343,3.126,21.34,13.95,4869.850098,0.057928,45.334999,1.133466,552.099976,4385.060059,462.0,13.343,11.925,3004.929932,4869.850098,1955.5,350.149994,2.434,9965.509766,9.864,5.842,17.262899,337.540009,11.375,44.23,1684.0,9.92,2059.73999,7.641,130.300003,17.365,1.437401,3.8103,157.300003,15.8827,469.399994,7.64739,1.036323,32.48,6.71,10.63,40.060001,2016-03-31
183,13.3073,3.086,20.860001,13.1,4914.540039,0.057707,45.965,1.137967,538.400024,4322.240234,462.0,13.3073,12.45,2953.280029,4914.540039,1943.0,343.799988,2.372,9794.639648,9.68,5.746,17.329,333.149994,11.345,44.005001,1668.0,9.619,2072.780029,7.582,125.900002,17.205,1.436699,3.73259,149.75,15.532,453.899994,7.55223,1.040583,32.415001,6.616,10.41,38.785,2016-04-01
184,13.2091,3.083,21.075001,14.12,4891.799805,0.057151,46.314999,1.139004,547.5,4345.220215,460.5,13.2091,12.69,2962.280029,4891.799805,1975.5,344.700012,2.312,9822.080078,10.055,5.75,17.4974,334.48999,11.695,43.860001,1677.5,9.582,2066.129883,7.652,124.699997,17.07,1.422455,3.71882,149.800003,15.1111,444.200012,7.57942,1.043188,32.48,6.59,10.46,39.174999,2016-04-04
185,12.5397,2.983,20.530001,15.42,4843.930176,0.056558,45.615002,1.1389,525.700012,4250.279785,454.100006,12.5397,11.937,2890.350098,4843.930176,1927.5,337.450012,2.212,9563.360352,9.614,5.5,17.681,328.149994,11.13,42.950001,1644.0,9.321,2045.170044,7.36,122.599998,16.725,1.426493,3.58998,141.850006,14.6502,432.700012,7.35828,1.04297,31.084999,6.436,10.13,38.345001,2016-04-05
186,12.6424,2.942,20.725,14.09,4920.720215,0.056736,46.285,1.1382,522.5,4284.640137,458.600006,12.6424,12.03,2909.360107,4920.720215,1934.5,339.549988,2.238,9624.509766,9.5,5.468,17.625401,330.649994,11.015,43.0,1663.0,9.32,2066.659912,7.457,122.400002,16.790001,1.415629,3.57916,140.100006,14.9007,438.5,7.40541,1.045577,31.15,6.435,10.215,38.880001,2016-04-06
187,12.2675,2.913,20.719999,16.16,4848.370117,0.055928,45.494999,1.140498,506.100006,4245.910156,451.5,12.2675,11.955,2871.570068,4848.370117,1917.5,339.299988,2.164,9530.620117,9.614,5.324,17.8801,328.100006,11.075,41.349998,1666.5,9.211,2041.910034,7.267,124.0,16.43,1.413807,3.5172,132.100006,14.0189,426.899994,7.33743,1.046561,30.075001,6.38,9.99,38.580002,2016-04-07
188,12.4862,2.925,21.559999,15.36,4850.689941,0.056281,46.404999,1.137398,547.200012,4303.120117,458.799988,12.4862,12.135,2911.97998,4850.689941,1987.5,350.350006,2.294,9622.259766,10.17,5.407,17.7679,331.859985,11.645,41.935001,1733.0,9.472,2047.599976,7.493,126.5,16.469999,1.405797,3.60277,136.800003,15.3817,433.700012,7.49604,1.045916,30.885,6.451,10.16,40.009998,2016-04-08
189,12.4951,2.938,21.73,16.26,4833.399902,0.056655,47.139999,1.140303,585.099976,4312.629883,455.799988,12.4951,13.077,2924.22998,4833.399902,2030.5,351.850006,2.334,9682.990234,10.515,5.461,17.6506,332.869995,11.875,42.314999,1732.0,9.606,2041.98999,7.73,127.900002,16.514999,1.413008,3.66965,141.5,15.7525,439.299988,7.66823,1.048933,31.200001,6.416,10.37,40.189999,2016-04-11
190,12.4773,2.946,22.115,14.85,4872.089844,0.057224,46.700001,1.141292,638.700012,4345.910156,451.700012,12.4773,13.473,2942.090088,4872.089844,2086.5,356.950012,2.238,9761.469727,10.585,5.501,17.4751,334.640015,11.78,42.560001,1759.0,9.921,2061.719971,7.754,129.0,16.535,1.423406,3.70997,148.550003,14.9408,446.5,7.70358,1.048152,31.360001,6.488,10.365,40.93,2016-04-12
191,13.7134,2.962,22.825001,13.84,4947.419922,0.057389,48.445,1.138498,709.299988,4490.310059,450.0,13.7134,14.769,3039.189941,4947.419922,2245.0,365.450012,2.424,10026.099609,11.22,5.837,17.424999,343.059998,11.935,45.264999,1801.0,10.565,2082.419922,8.299,132.899994,16.535,1.4269,3.99127,158.5,16.524099,469.5,7.81959,1.046792,33.814999,6.525,10.905,42.564999,2016-04-13
192,13.758,2.964,22.975,13.72,4945.890137,0.057367,48.639999,1.127904,690.200012,4511.509766,457.0,13.758,14.742,3060.860107,4945.890137,2242.5,358.549988,2.436,10093.650391,11.015,5.904,17.4317,343.98999,11.98,45.66,1817.5,10.58,2082.780029,8.388,132.5,16.76,1.419205,4.02176,158.0,17.045099,465.0,7.86671,1.034661,34.075001,6.539,11.045,42.814999,2016-04-14
193,13.7,2.95,22.955,13.62,4938.220215,0.056994,48.044998,1.127002,678.299988,4495.169922,449.600006,13.7,14.61,3054.340088,4938.220215,2230.5,355.950012,2.448,10051.570313,11.505,5.925,17.545601,342.790009,12.13,45.16,1814.0,10.5,2080.72998,8.323,130.699997,16.594999,1.414607,3.99029,155.649994,17.2155,471.0,8.04072,1.034875,33.84,6.566,11.07,42.544998,2016-04-15
194,13.9454,2.97,22.865,13.35,4960.02002,0.057441,48.025002,1.129995,693.599976,4506.839844,447.299988,13.9454,14.871,3064.030029,4960.02002,2268.5,355.799988,2.46,10120.30957,11.3,5.963,17.409201,344.200012,11.97,45.73,1804.0,10.55,2094.340088,8.525,129.199997,16.735001,1.417434,4.05815,158.050003,16.6243,458.200012,8.04526,1.034875,34.259998,6.57,11.11,42.244999,2016-04-18
195,13.9588,3.002,22.969999,13.24,4940.330078,0.057684,47.389999,1.130902,752.5,4566.47998,450.899994,13.9588,15.579,3112.98999,4940.330078,2333.0,362.950012,2.42,10349.589844,11.61,6.017,17.3358,349.23999,12.53,45.630001,1800.5,10.915,2100.800049,8.456,133.699997,17.120001,1.42898,4.10044,169.899994,16.5341,492.799988,8.27818,1.036753,34.23,6.662,11.175,42.884998,2016-04-19
196,14.6728,3.063,23.200001,13.28,4948.129883,0.057955,47.259998,1.135963,792.0,4591.919922,436.600006,14.6728,15.987,3142.52002,4948.129883,2423.5,363.649994,2.464,10421.290039,11.995,6.364,17.2549,350.75,12.54,46.814999,1813.0,11.22,2102.399902,8.271,134.600006,16.674999,1.438952,4.24798,170.649994,17.2957,500.0,8.29177,1.039663,35.110001,6.75,11.18,43.345001,2016-04-20
197,14.9183,3.038,23.42,13.95,4945.890137,0.057299,48.040001,1.130506,747.299988,4582.830078,435.5,14.9183,15.177,3151.689941,4945.890137,2404.5,368.600006,2.49,10435.730469,11.87,6.493,17.4522,349.589996,12.68,47.639999,1832.5,11.35,2091.47998,8.297,138.5,16.395,1.433897,4.36699,166.75,17.686501,486.100006,8.45219,1.029654,35.525002,6.864,11.435,43.650002,2016-04-21
198,14.3471,3.076,22.879999,14.08,4895.790039,0.056931,48.665001,1.123406,679.099976,4546.120117,430.0,14.3471,14.547,3117.620117,4895.790039,2237.5,360.350006,2.4,10294.349609,10.885,6.417,17.565001,346.679993,12.49,46.645,1760.0,11.09,2087.790039,8.169,136.0,16.85,1.444669,4.30797,155.0,16.6644,470.0,8.19752,1.022234,34.900002,6.8,11.24,43.619999,2016-04-25
199,14.6728,3.085,23.02,13.96,4888.279785,0.057551,49.5,1.1269,667.200012,4533.180176,436.0,14.6728,14.457,3121.290039,4888.279785,2220.5,375.899994,2.468,10259.589844,11.545,6.757,17.375799,347.309998,12.395,47.48,1766.0,11.395,2091.699951,8.301,136.5,16.860001,1.449065,4.45157,152.0,17.496099,471.0,8.21383,1.025746,35.41,6.782,11.32,43.735001,2016-04-26
200,14.9049,3.123,23.450001,13.77,4863.140137,0.057827,49.560001,1.129905,696.900024,4559.399902,439.100006,14.9049,14.34,3130.429932,4863.140137,2234.0,382.450012,2.47,10299.830078,12.46,6.74,17.2929,348.320007,13.175,47.880001,1810.0,11.66,2095.149902,8.286,144.800003,16.885,1.457726,4.52141,153.0,17.125299,478.799988,8.47756,1.027116,35.244999,6.809,11.0,44.965,2016-04-27
201,15.4939,3.134,23.620001,15.22,4805.290039,0.057946,49.849998,1.132901,753.200012,4557.359863,445.0,15.4939,15.333,3125.429932,4805.290039,2329.5,382.299988,2.49,10321.150391,12.375,6.283,17.2575,348.899994,13.005,48.244999,1812.5,11.76,2075.810059,8.405,144.5,16.805,1.454207,4.55091,156.449997,17.8468,476.0,8.33437,1.030057,35.665001,6.805,11.105,45.119999,2016-04-28
202,14.6996,3.104,23.0,15.7,4775.359863,0.058234,49.029999,1.135589,763.400024,4428.959961,465.0,14.6996,14.796,3028.209961,4775.359863,2300.5,373.75,2.42,10038.969727,12.545,5.983,17.172001,341.480011,13.045,46.240002,1779.5,11.445,2065.300049,8.16,142.300003,17.195,1.461134,4.3483,162.899994,16.9048,483.200012,8.16489,1.034982,34.25,6.81,10.695,43.93,2016-04-29
203,13.4099,3.138,22.459999,15.6,4763.220215,0.056819,47.244999,1.152499,665.700012,4371.97998,441.0,13.4099,13.932,2974.199951,4763.220215,2154.5,368.399994,2.316,9926.769531,11.785,5.715,17.5998,335.559998,12.025,45.5,1755.0,10.84,2063.370117,7.322,136.300003,16.695,1.466598,4.09159,149.800003,15.522,447.700012,7.86128,1.046901,32.830002,6.7,10.38,42.724998,2016-05-03
204,13.3385,3.17,21.84,16.049999,4725.640137,0.056272,46.540001,1.150404,643.200012,4324.22998,437.299988,13.3385,14.094,2938.75,4725.640137,2102.0,362.549988,2.264,9828.25,11.48,5.586,17.7708,331.799988,11.585,45.310001,1710.5,10.8,2051.120117,7.144,136.600006,16.785,1.455096,3.99127,145.050003,15.502,435.399994,7.62745,1.048438,33.380001,6.792,10.21,42.150002,2016-05-04
205,13.0752,3.168,21.764999,14.57,4750.209961,0.054975,45.810001,1.138797,559.5,4322.810059,450.399994,13.0752,12.225,2955.830078,4750.209961,1964.5,351.5,2.24,9980.490234,11.47,5.527,18.1901,333.220001,11.575,44.150002,1703.0,11.075,2058.689941,6.999,133.899994,17.514999,1.443085,3.89586,132.550003,14.9909,416.600006,7.61295,1.028278,32.93,6.818,10.2,42.080002,2016-05-09
206,13.3921,3.175,22.07,13.63,4809.879883,0.055607,46.349998,1.138797,585.799988,4338.209961,454.799988,13.3921,12.555,2978.969971,4809.879883,2001.0,357.549988,2.294,10045.44043,11.655,5.632,17.9834,336.23999,11.86,44.575001,1719.5,11.285,2084.389893,7.054,133.899994,17.695,1.441545,4.00799,133.899994,14.7704,418.399994,7.69995,1.029728,33.470001,6.775,10.47,42.665001,2016-05-10
207,13.1377,3.112,22.215,14.69,4760.689941,0.055592,45.654999,1.137436,617.299988,4316.669922,454.100006,13.1377,13.053,2956.709961,4760.689941,2031.5,361.200012,2.256,9975.320313,11.335,5.513,17.988199,334.73999,11.445,44.130001,1734.5,11.245,2064.459961,7.034,135.0,17.780001,1.445149,3.97258,136.850006,14.2193,425.700012,7.27037,1.025431,33.0,6.713,10.45,42.884998,2016-05-11
208,12.9592,3.14,22.18,14.41,4737.330078,0.055672,47.735001,1.1427,575.0,4293.27002,453.0,12.9592,12.42,2935.459961,4737.330078,1972.0,360.100006,2.232,9862.120117,11.3,5.481,17.9622,333.109985,12.22,43.455002,1724.0,11.41,2064.110107,6.918,136.600006,17.655001,1.443835,3.96176,131.100006,14.6001,406.100006,7.37822,1.030184,32.695,6.677,10.35,42.764999,2016-05-12
209,13.0975,3.167,22.190001,15.04,4717.680176,0.055074,48.68,1.137695,578.200012,4319.990234,448.399994,13.0975,12.336,2956.629883,4717.680176,1992.0,362.5,2.224,9952.900391,11.33,5.51,18.157499,334.679993,12.35,44.02,1726.0,11.52,2046.609985,6.977,135.300003,17.6,1.444523,3.99422,131.149994,14.5901,411.799988,7.59301,1.029909,33.395,6.713,10.425,42.82,2016-05-13
210,13.16,2.958,22.65,15.95,4739.120117,0.054266,48.314999,1.131606,606.099976,4319.299805,441.899994,13.16,12.522,2956.429932,4739.120117,1993.5,364.600006,2.242,9943.230469,11.78,5.65,18.4279,337.579987,11.7,44.98,1733.0,11.7,2047.630005,7.179,138.5,17.495001,1.445525,4.06209,132.949997,14.1993,421.100006,7.50873,1.020408,34.02,6.627,10.33,43.16,2016-05-18
211,13.3341,2.93,21.674999,16.33,4712.529785,0.054302,49.110001,1.122297,579.299988,4282.540039,440.200012,13.3341,11.796,2919.219971,4712.529785,1939.5,356.0,2.296,9795.889648,11.585,5.572,18.4154,333.910004,11.375,45.305,1648.0,11.195,2040.040039,7.259,133.0,17.5,1.45962,4.01979,128.100006,13.9888,419.0,7.40722,1.012351,34.465,6.659,10.28,42.130001,2016-05-19
212,13.5081,2.902,21.959999,15.2,4769.560059,0.054548,50.0,1.120599,600.299988,4353.899902,442.899994,13.5081,11.889,2962.159912,4769.560059,1952.5,361.5,2.314,9916.019531,11.55,5.633,18.3325,338.01001,11.49,45.715,1680.0,11.3,2052.320068,7.317,134.300003,17.645,1.46011,4.07684,128.649994,15.051,429.0,7.53682,1.009795,34.674999,6.781,10.49,43.005001,2016-05-20
213,13.5304,2.843,21.67,15.82,4765.779785,0.053991,50.0,1.122171,598.400024,4325.100098,439.899994,13.5304,11.508,2932.929932,4765.779785,1944.0,357.5,2.172,9842.290039,11.58,5.55,18.521601,336.690002,11.32,45.93,1659.0,11.2,2048.040039,7.302,134.0,17.59,1.449065,4.00504,128.800003,14.6001,431.200012,7.53138,1.009072,34.785,6.795,10.47,42.389999,2016-05-23
214,13.8874,2.879,21.940001,14.42,4861.060059,0.054152,52.5,1.121604,608.5,4431.52002,450.0,13.8874,11.892,3010.120117,4861.060059,1963.0,357.799988,2.304,10057.30957,11.795,5.788,18.466499,344.119995,11.405,47.630001,1655.0,11.51,2076.060059,7.499,135.399994,17.705,1.448184,4.11717,129.699997,15.3116,434.399994,7.67911,1.010407,36.665001,6.831,10.88,43.115002,2016-05-24
215,14.3649,2.91,22.450001,13.9,4894.890137,0.054077,52.889999,1.113797,620.200012,4481.640137,464.899994,14.3649,12.138,3061.600098,4894.890137,1982.5,366.0,2.356,10205.209961,12.115,6.093,18.4923,348.559998,11.67,48.970001,1685.0,11.935,2090.540039,7.774,138.399994,17.629999,1.461262,4.36699,133.399994,15.6823,442.5,7.96188,1.006948,36.709999,6.842,11.24,44.07,2016-05-25
216,14.4497,2.97,22.355,13.43,4901.77002,0.05423,53.549999,1.115897,629.200012,4512.640137,464.600006,14.4497,12.975,3071.209961,4901.77002,1969.0,364.450012,2.374,10272.709961,12.165,6.044,18.440001,348.910004,12.025,50.0,1682.5,11.87,2090.100098,7.826,138.100006,17.700001,1.469832,4.28634,135.949997,15.0811,447.899994,8.0516,1.009082,36.985001,6.892,11.325,44.029999,2016-05-26
217,14.5345,2.966,22.245001,13.12,4933.5,0.054206,53.580002,1.119207,612.0,4514.740234,476.0,14.5345,12.837,3078.47998,4933.5,1964.0,361.950012,2.356,10286.30957,12.235,6.058,18.448099,349.640015,12.0,49.764999,1675.0,11.84,2099.060059,7.789,135.100006,17.780001,1.466491,4.32765,134.300003,14.9608,436.600006,8.06791,1.010918,36.950001,6.92,11.38,43.900002,2016-05-27
218,14.3292,2.995,21.959999,14.19,4948.049805,0.054155,53.209999,1.11484,600.099976,4505.620117,479.0,14.3292,13.26,3063.47998,4948.049805,1942.5,357.25,2.308,10262.740234,11.975,5.961,18.465401,347.450012,11.765,49.764999,1657.5,11.575,2096.949951,7.7,133.399994,17.905001,1.463507,4.22044,131.100006,14.4097,429.0,8.00719,1.008776,36.990002,6.964,11.195,43.674999,2016-05-31
